reaction,AR_smiles,AR_atom,AH_smiles,AH_atom,BR_smiles,BR_atom,BH_smiles,BH_atom,DGdd_pred,DGdd_true
S3-C1d-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,C=C[CH][N+](=O)[O-],2,C=CC[N+](=O)[O-],2,20.83,20.60
S3-C1e-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,C=C[CH]SC,2,C=CCSC,2,12.83,12.60
S3-C1f-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,C=C[CH]OC,2,C=CCOC,2,11.97,11.80
S3-C1h-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,C=C[CH]O,2,C=CCO,2,12.28,13.00
S3-C1i-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,[CH2]C=C,0,C=CC,2,17.91,17.50
S3-C1j-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,C=C[CH]Cl,2,C=CCCl,2,18.61,18.50
S3-C1k-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,C=C[CH]C(F)(F)F,2,C=CCC(F)(F)F,2,21.51,21.20
S3-C1l-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,C=C[CH]C(C)=O,2,C=CCC(C)=O,2,16.25,16.30
S3-C1m-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,C=C[CH]C(C)(C)C,2,C=CCC(C)(C)C,2,15.77,15.90
S3-C1n-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,C=C[CH]N(C)C,2,C=CCN(C)C,2,6.47,6.30
S3-D1a-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,C=C[C](C)C,2,C=CC(C)C,2,12.82,12.70
S3-D1b-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,C=C[C](C)C#N,2,C=CC(C)C#N,2,17.21,17.40
S3-D1c-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,C=C[C](C)N,2,C=CC(C)N,2,7.77,7.70
S3-D1d-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,C=C[C](C)[N+](=O)[O-],2,C=CC(C)[N+](=O)[O-],2,19.54,19.90
S3-D1e-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,C=C[C](C)SC,2,C=CC(C)SC,2,12.26,11.90
S3-D1f-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,C=C[C](C)OC,2,C=CC(C)OC,2,11.08,10.90
S3-D1h-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,C=C[C](C)O,2,C=CC(C)O,2,11.00,10.90
S3-D1j-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,C=C[C](C)Cl,2,C=CC(C)Cl,2,17.08,17.40
S3-D1k-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,C=C[C](C)C(F)(F)F,2,C=CC(C)C(F)(F)F,2,19.46,19.50
S3-D1l-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,C=C[C](C)C(C)=O,2,C=CC(C)C(C)=O,2,14.60,14.20
S3-D1m-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,C=C[C](C)C(C)(C)C,2,C=CC(C)C(C)(C)C,2,14.44,14.40
S3-D1n-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,C=C[C](C)N(C)C,2,C=CC(C)N(C)C,2,7.44,7.60
S3-E1a-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,C#C[CH]C,2,C#CCC,2,17.83,17.60
S3-E1b-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,C#C[CH]C#N,2,C#CCC#N,2,21.38,21.70
S3-E1c-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,C#C[CH]N,2,C#CCN,2,11.64,11.60
S3-E1d-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,C#C[CH][N+](=O)[O-],2,C#CC[N+](=O)[O-],2,24.33,24.40
S3-E1e-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,C#C[CH]SC,2,C#CCSC,2,14.63,14.90
S3-E1f-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,C#C[CH]OC,2,C#CCOC,2,14.90,14.80
S3-E1h-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,C#C[CH]O,2,C#CCO,2,15.09,15.30
S3-E1i-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,C#C[CH2],2,C#CC,2,20.36,20.30
S3-E1j-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,C#C[CH]Cl,2,C#CCCl,2,20.65,20.70
S3-E1k-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,C#C[CH]C(F)(F)F,2,C#CCC(F)(F)F,2,23.76,23.70
S3-E1l-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,C#C[CH]C(C)=O,2,C#CCC(C)=O,2,19.20,19.00
S3-E1m-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,C#C[CH]C(C)(C)C,2,C#CCC(C)(C)C,2,18.31,18.20
S3-E1n-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,C#C[CH]N(C)C,2,C#CCN(C)C,2,9.31,9.00
S3-F1a-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,C[C](C)c1ccccc1,1,CC(C)c1ccccc1,1,14.47,14.60
S3-F1b-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,C[C](C#N)c1ccccc1,1,CC(C#N)c1ccccc1,1,17.86,18.00
S3-F1c-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,C[C](N)c1ccccc1,1,CC(N)c1ccccc1,1,8.50,8.50
S3-F1d-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,C[C](c1ccccc1)[N+](=O)[O-],1,CC(c1ccccc1)[N+](=O)[O-],1,22.92,23.10
S3-F1e-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,CS[C](C)c1ccccc1,2,CSC(C)c1ccccc1,2,13.85,13.70
S3-F1f-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,CO[C](C)c1ccccc1,2,COC(C)c1ccccc1,2,13.08,13.70
S3-F1h-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,C[C](O)c1ccccc1,1,CC(O)c1ccccc1,1,12.28,12.40
S3-F1j-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,C#C[C](C)Cl,2,C#CC(C)Cl,2,18.37,17.90
S3-F1k-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,C#C[C](C)C(F)(F)F,2,C#CC(C)C(F)(F)F,2,22.58,22.40
S3-F1l-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,C#C[C](C)C(C)=O,2,C#CC(C)C(C)=O,2,17.97,17.90
S3-F1m-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,C[C](c1ccccc1)C(C)(C)C,1,CC(c1ccccc1)C(C)(C)C,1,19.02,19.10
S3-F1n-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,C[C](c1ccccc1)N(C)C,1,CC(c1ccccc1)N(C)C,1,8.89,8.80
S3-G1a-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,C[CH]c1ccccc1,1,CCc1ccccc1,1,15.78,15.70
S3-G1b-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,N#C[CH]c1ccccc1,2,N#CCc1ccccc1,2,19.14,19.30
S3-G1c-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,N[CH]c1ccccc1,1,NCc1ccccc1,1,9.03,9.20
S3-G1d-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,O=[N+]([O-])[CH]c1ccccc1,3,O=[N+]([O-])Cc1ccccc1,3,23.55,23.20
S3-G1e-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,CS[CH]c1ccccc1,2,CSCc1ccccc1,2,14.05,14.00
S3-G1f-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,CO[CH]c1ccccc1,2,COCc1ccccc1,2,12.79,12.60
S3-G1h-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,O[CH]c1ccccc1,1,OCc1ccccc1,1,12.85,13.30
S3-G1i-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,[CH2]c1ccccc1,0,Cc1ccccc1,0,18.95,18.90
S3-G1j-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,Cl[CH]c1ccccc1,1,ClCc1ccccc1,1,19.60,19.70
S3-G1k-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,FC(F)(F)[CH]c1ccccc1,4,FC(F)(F)Cc1ccccc1,4,23.89,24.00
S3-G1l-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,CC(=O)[CH]c1ccccc1,3,CC(=O)Cc1ccccc1,3,18.26,18.00
S3-G1m-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,CC(C)(C)[CH]c1ccccc1,4,CC(C)(C)Cc1ccccc1,4,19.59,19.20
S3-G1n-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,CN(C)[CH]c1ccccc1,3,CN(C)Cc1ccccc1,3,9.37,9.50
S3-H1a-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,C#C[C](C)C,2,C#CC(C)C,2,15.38,15.30
S3-H1b-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,C#C[C](C)C#N,2,C#CC(C)C#N,2,18.61,18.70
S3-H1c-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,C#C[C](C)N,2,C#CC(C)N,2,9.64,9.70
S3-H1d-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,C#C[C](C)[N+](=O)[O-],2,C#CC(C)[N+](=O)[O-],2,20.96,21.10
S3-H1e-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,C#C[C](C)SC,2,C#CC(C)SC,2,13.43,13.60
S3-H1f-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,C#C[C](C)OC,2,C#CC(C)OC,2,13.62,13.60
S3-H1h-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,C#C[C](C)O,2,C#CC(C)O,2,13.63,14.10
S3-H1j-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,C[C](Cl)c1ccccc1,1,CC(Cl)c1ccccc1,1,18.39,18.50
S3-H1k-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,C[C](c1ccccc1)C(F)(F)F,1,CC(c1ccccc1)C(F)(F)F,1,20.68,20.60
S3-H1l-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,C[C](C(C)=O)c1ccccc1,1,CC(=O)C(C)c1ccccc1,3,15.84,15.80
S3-H1m-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,C#C[C](C)C(C)(C)C,2,C#CC(C)C(C)(C)C,2,15.98,15.90
S3-H1n-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,C#C[C](C)N(C)C,2,C#CC(C)N(C)C,2,9.63,9.60
S3-I1a-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,CC[C]=O,2,CCC=O,2,12.49,12.60
S3-I1b-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,N#CC[C]=O,3,N#CCC=O,3,17.41,17.70
S3-I1c-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,NC[C]=O,2,NCC=O,2,11.32,11.40
S3-I1d-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,O=[C]C[N+](=O)[O-],1,O=CC[N+](=O)[O-],1,18.00,18.30
S3-I1e-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,CSC[C]=O,3,CSCC=O,3,13.17,12.70
S3-I1f-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,COC[C]=O,3,COCC=O,3,13.74,13.40
S3-I1h-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,O=[C]CO,1,O=CCO,1,12.71,13.00
S3-I1j-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,O=[C]CCl,1,O=CCCl,1,15.74,15.70
S3-I1k-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,O=[C]CC(F)(F)F,1,O=CCC(F)(F)F,1,16.15,16.00
S3-I1l-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,CC(=O)C[C]=O,4,CC(=O)CC=O,4,13.81,13.50
S3-I1m-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,CC(C)(C)C[C]=O,5,CC(C)(C)CC=O,5,11.38,11.00
S3-I1n-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,CN(C)C[C]=O,4,CN(C)CC=O,4,10.78,11.00
S3-J1a-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,Cc1ccc([C]=O)cc1,5,Cc1ccc(C=O)cc1,5,15.10,15.30
S3-J1b-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,N#Cc1ccc([C]=O)cc1,6,N#Cc1ccc(C=O)cc1,6,17.01,17.00
S3-J1c-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,Nc1ccc([C]=O)cc1,5,Nc1ccc(C=O)cc1,5,13.72,13.50
S3-J1d-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,O=[C]c1ccc([N+](=O)[O-])cc1,1,O=Cc1ccc([N+](=O)[O-])cc1,1,17.21,17.20
S3-J1e-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,CSc1ccc([C]=O)cc1,6,CSc1ccc(C=O)cc1,6,15.34,15.30
S3-J1f-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,COc1ccc([C]=O)cc1,6,COc1ccc(C=O)cc1,6,14.91,14.80
S3-J1h-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,O=[C]c1ccc(O)cc1,1,O=Cc1ccc(O)cc1,1,14.71,14.70
S3-J1i-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,O=[C]c1ccccc1,1,O=Cc1ccccc1,1,15.20,15.30
S3-J1j-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,O=[C]c1ccc(Cl)cc1,1,O=Cc1ccc(Cl)cc1,1,16.23,16.20
S3-J1k-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,O=[C]c1ccc(C(F)(F)F)cc1,1,O=Cc1ccc(C(F)(F)F)cc1,1,17.87,17.60
S3-J1l-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,CC(=O)c1ccc([C]=O)cc1,7,CC(=O)c1ccc(C=O)cc1,7,16.38,16.30
S3-J1m-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,CC(C)(C)c1ccc([C]=O)cc1,8,CC(C)(C)c1ccc(C=O)cc1,8,15.34,15.50
S3-J1n-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,CN(C)c1ccc([C]=O)cc1,7,CN(C)c1ccc(C=O)cc1,7,13.99,14.10
S3-SI1-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,C[C]=O,1,CC=O,1,12.59,12.60
S3-SI2-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,CC(C)[C]=O,3,CC(C)C=O,3,12.17,12.10
S3-SI3-H1,FC(F)(F)C[S],5,FC(F)(F)CS,5,CC(C)(C)[C]=O,4,CC(C)(C)C=O,4,12.20,12.10
S4-A1a-H1,CC(C)[S],3,CC(C)S,3,[CH2]C,0,CC,0,22.98,22.90
S4-A1b-H1,CC(C)[S],3,CC(C)S,3,[CH2]C#N,0,CC#N,0,26.75,26.50
S4-A1c-H1,CC(C)[S],3,CC(C)S,3,[CH2]N,0,CN,0,14.60,14.60
S4-A1d-H1,CC(C)[S],3,CC(C)S,3,[CH2][N+](=O)[O-],0,C[N+](=O)[O-],0,29.32,29.30
S4-A1e-H1,CC(C)[S],3,CC(C)S,3,[CH2]SC,0,CSC,0,19.16,19.50
S4-A1f-H1,CC(C)[S],3,CC(C)S,3,[CH2]OC,0,COC,0,18.79,18.70
S4-A1h-H1,CC(C)[S],3,CC(C)S,3,[CH2]O,0,CO,0,19.60,19.40
S4-A1i-H1,CC(C)[S],3,CC(C)S,3,[CH3],0,C,0,26.92,26.80
S4-A1j-H1,CC(C)[S],3,CC(C)S,3,[CH2]Cl,0,CCl,0,26.08,26.20
S4-A1k-H1,CC(C)[S],3,CC(C)S,3,[CH2]C(F)(F)F,0,CC(F)(F)F,0,31.21,31.40
S4-A1l-H1,CC(C)[S],3,CC(C)S,3,[CH2]C(C)=O,0,CC(C)=O,0,24.32,24.20
S4-A1m-H1,CC(C)[S],3,CC(C)S,3,[CH2]C(C)(C)C,0,CC(C)(C)C,0,25.34,25.60
S4-A1n-H1,CC(C)[S],3,CC(C)S,3,[CH2]N(C)C,0,CN(C)C,0,12.43,12.40
S4-B1a-H1,CC(C)[S],3,CC(C)S,3,C[CH]CC,1,CCCC,1,20.40,20.50
S4-B1a-H3,CC(C)[S],3,CC(C)S,3,[CH2]CCC,0,CCCC,0,24.60,24.80
S4-B1b-H1,CC(C)[S],3,CC(C)S,3,CC[CH]C#N,2,CCCC#N,2,22.91,23.00
S4-B1b-H2,CC(C)[S],3,CC(C)S,3,C[CH]CC#N,1,CCCC#N,1,23.27,23.10
S4-B1b-H3,CC(C)[S],3,CC(C)S,3,[CH2]CCC#N,0,CCCC#N,0,25.56,25.60
S4-B1c-H1,CC(C)[S],3,CC(C)S,3,CC[CH]N,2,CCCN,2,13.24,13.30
S4-B1c-H2,CC(C)[S],3,CC(C)S,3,C[CH]CN,1,CCCN,1,21.11,21.10
S4-B1c-H3,CC(C)[S],3,CC(C)S,3,[CH2]CCN,0,CCCN,0,24.53,24.40
S4-B1d-H1,CC(C)[S],3,CC(C)S,3,CC[CH][N+](=O)[O-],2,CCC[N+](=O)[O-],2,24.92,24.70
S4-B1d-H2,CC(C)[S],3,CC(C)S,3,C[CH]C[N+](=O)[O-],1,CCC[N+](=O)[O-],1,24.05,23.90
S4-B1d-H3,CC(C)[S],3,CC(C)S,3,[CH2]CC[N+](=O)[O-],0,CCC[N+](=O)[O-],0,26.12,26.20
S4-B1e-H1,CC(C)[S],3,CC(C)S,3,CC[CH]SC,2,CCCSC,2,17.20,17.40
S4-B1e-H2,CC(C)[S],3,CC(C)S,3,C[CH]CSC,1,CCCSC,1,21.84,21.60
S4-B1e-H3,CC(C)[S],3,CC(C)S,3,[CH2]CCSC,0,CCCSC,0,24.93,25.10
S4-B1f-H1,CC(C)[S],3,CC(C)S,3,CC[CH]OC,2,CCCOC,2,17.07,17.00
S4-B1f-H2,CC(C)[S],3,CC(C)S,3,C[CH]COC,1,CCCOC,1,21.82,21.80
S4-B1f-H3,CC(C)[S],3,CC(C)S,3,[CH2]CCOC,0,CCCOC,0,24.94,25.20
S4-B1h-H1,CC(C)[S],3,CC(C)S,3,CC[CH]O,2,CCCO,2,17.53,17.70
S4-B1h-H2,CC(C)[S],3,CC(C)S,3,C[CH]CO,1,CCCO,1,21.95,22.40
S4-B1h-H3,CC(C)[S],3,CC(C)S,3,[CH2]CCO,0,CCCO,0,24.65,24.80
S4-B1j-H1,CC(C)[S],3,CC(C)S,3,CC[CH]Cl,2,CCCCl,2,23.38,23.00
S4-B1j-H2,CC(C)[S],3,CC(C)S,3,C[CH]CCl,1,CCCCl,1,22.74,22.60
S4-B1j-H3,CC(C)[S],3,CC(C)S,3,[CH2]CCCl,0,CCCCl,0,25.26,25.00
S4-B1k-H1,CC(C)[S],3,CC(C)S,3,CC[CH]C(F)(F)F,2,CCCC(F)(F)F,2,27.13,27.10
S4-B1k-H2,CC(C)[S],3,CC(C)S,3,C[CH]CC(F)(F)F,1,CCCC(F)(F)F,1,23.18,23.00
S4-B1k-H3,CC(C)[S],3,CC(C)S,3,[CH2]CCC(F)(F)F,0,CCCC(F)(F)F,0,25.89,26.10
S4-B1l-H1,CC(C)[S],3,CC(C)S,3,CC[CH]C(C)=O,2,CCCC(C)=O,2,20.89,20.80
S4-B1l-H2,CC(C)[S],3,CC(C)S,3,C[CH]CC(C)=O,1,CCCC(C)=O,1,22.13,22.60
S4-B1l-H3,CC(C)[S],3,CC(C)S,3,[CH2]CCC(C)=O,0,CCCC(C)=O,0,24.76,24.60
S4-B1m-H1,CC(C)[S],3,CC(C)S,3,CC[CH]C(C)(C)C,2,CCCC(C)(C)C,2,21.59,21.50
S4-B1m-H2,CC(C)[S],3,CC(C)S,3,C[CH]CC(C)(C)C,1,CCCC(C)(C)C,1,20.84,20.80
S4-B1m-H3,CC(C)[S],3,CC(C)S,3,[CH2]CCC(C)(C)C,0,CCCC(C)(C)C,0,24.76,24.90
S4-B1n-H1,CC(C)[S],3,CC(C)S,3,CC[CH]N(C)C,2,CCCN(C)C,2,11.25,11.30
S4-B1n-H2,CC(C)[S],3,CC(C)S,3,C[CH]CN(C)C,1,CCCN(C)C,1,21.24,21.00
S4-B1n-H3,CC(C)[S],3,CC(C)S,3,[CH2]CCN(C)C,0,CCCN(C)C,0,24.91,24.90
S4-B2a-H1,CC(C)[S],3,CC(C)S,3,C[C](C)C,1,CC(C)C,1,17.92,17.60
S4-B2a-H2,CC(C)[S],3,CC(C)S,3,[CH2]C(C)C,0,CC(C)C,0,24.84,24.80
S4-B2b-H1,CC(C)[S],3,CC(C)S,3,C[C](C)C#N,1,CC(C)C#N,1,19.79,19.40
S4-B2b-H2,CC(C)[S],3,CC(C)S,3,[CH2]C(C)C#N,0,CC(C)C#N,0,27.29,27.40
S4-B2c-H1,CC(C)[S],3,CC(C)S,3,C[C](C)N,1,CC(C)N,1,11.37,11.20
S4-B2c-H2,CC(C)[S],3,CC(C)S,3,[CH2]C(C)N,0,CC(C)N,0,25.65,25.60
S4-B2d-H1,CC(C)[S],3,CC(C)S,3,C[C](C)[N+](=O)[O-],1,CC(C)[N+](=O)[O-],1,21.73,21.40
S4-B2d-H2,CC(C)[S],3,CC(C)S,3,[CH2]C(C)[N+](=O)[O-],0,CC(C)[N+](=O)[O-],0,27.59,27.40
S4-B2e-H1,CC(C)[S],3,CC(C)S,3,CS[C](C)C,2,CSC(C)C,2,16.07,16.00
S4-B2e-H2,CC(C)[S],3,CC(C)S,3,[CH2]C(C)SC,0,CSC(C)C,3,24.91,24.70
S4-B2f-H1,CC(C)[S],3,CC(C)S,3,CO[C](C)C,2,COC(C)C,2,15.49,15.40
S4-B2f-H2,CC(C)[S],3,CC(C)S,3,[CH2]C(C)OC,0,COC(C)C,3,25.95,25.80
S4-B2h-H1,CC(C)[S],3,CC(C)S,3,C[C](C)O,1,CC(C)O,1,15.38,15.50
S4-B2h-H2,CC(C)[S],3,CC(C)S,3,[CH2]C(C)O,0,CC(C)O,0,25.67,25.70
S4-B2j-H1,CC(C)[S],3,CC(C)S,3,C[C](C)Cl,1,CC(C)Cl,1,20.93,21.00
S4-B2j-H2,CC(C)[S],3,CC(C)S,3,[CH2]C(C)Cl,0,CC(C)Cl,0,26.16,26.10
S4-B2k-H1,CC(C)[S],3,CC(C)S,3,C[C](C)C(F)(F)F,1,CC(C)C(F)(F)F,1,24.12,24.40
S4-B2k-H2,CC(C)[S],3,CC(C)S,3,[CH2]C(C)C(F)(F)F,0,CC(C)C(F)(F)F,0,27.27,27.50
S4-B2l-H1,CC(C)[S],3,CC(C)S,3,C[C](C)C(C)=O,1,CC(=O)C(C)C,3,16.89,16.90
S4-B2l-H2,CC(C)[S],3,CC(C)S,3,[CH2]C(C)C(C)=O,0,CC(=O)C(C)C,4,25.25,25.20
S4-B2m-H1,CC(C)[S],3,CC(C)S,3,C[C](C)C(C)(C)C,1,CC(C)C(C)(C)C,1,19.02,19.00
S4-B2m-H2,CC(C)[S],3,CC(C)S,3,[CH2]C(C)C(C)(C)C,0,CC(C)C(C)(C)C,0,24.38,24.10
S4-B2n-H1,CC(C)[S],3,CC(C)S,3,C[C](C)N(C)C,1,CC(C)N(C)C,1,10.80,10.70
S4-B2n-H2,CC(C)[S],3,CC(C)S,3,[CH2]C(C)N(C)C,0,CC(C)N(C)C,0,25.00,25.20
S4-C1a-H1,CC(C)[S],3,CC(C)S,3,C=C[CH]C,2,C=CCC,2,16.27,16.10
S4-C1b-H1,CC(C)[S],3,CC(C)S,3,C=C[CH]C#N,2,C=CCC#N,2,19.33,19.00
S4-C1c-H1,CC(C)[S],3,CC(C)S,3,C=C[CH]N,2,C=CCN,2,10.66,10.80
S4-C1d-H1,CC(C)[S],3,CC(C)S,3,C=C[CH][N+](=O)[O-],2,C=CC[N+](=O)[O-],2,21.35,21.50
S4-C1e-H1,CC(C)[S],3,CC(C)S,3,C=C[CH]SC,2,C=CCSC,2,14.68,14.90
S4-C1f-H1,CC(C)[S],3,CC(C)S,3,C=C[CH]OC,2,C=CCOC,2,13.66,13.70
S4-C1h-H1,CC(C)[S],3,CC(C)S,3,C=C[CH]O,2,C=CCO,2,14.11,14.30
S4-C1i-H1,CC(C)[S],3,CC(C)S,3,[CH2]C=C,0,C=CC,2,19.01,18.90
S4-C1j-H1,CC(C)[S],3,CC(C)S,3,C=C[CH]Cl,2,C=CCCl,2,19.46,19.20
S4-C1k-H1,CC(C)[S],3,CC(C)S,3,C=C[CH]C(F)(F)F,2,C=CCC(F)(F)F,2,21.80,21.90
S4-C1l-H1,CC(C)[S],3,CC(C)S,3,C=C[CH]C(C)=O,2,C=CCC(C)=O,2,16.58,16.30
S4-C1m-H1,CC(C)[S],3,CC(C)S,3,C=C[CH]C(C)(C)C,2,C=CCC(C)(C)C,2,17.21,17.50
S4-C1n-H1,CC(C)[S],3,CC(C)S,3,C=C[CH]N(C)C,2,C=CCN(C)C,2,9.10,9.40
S4-D1a-H1,CC(C)[S],3,CC(C)S,3,C=C[C](C)C,2,C=CC(C)C,2,14.31,14.30
S4-D1b-H1,CC(C)[S],3,CC(C)S,3,C=C[C](C)C#N,2,C=CC(C)C#N,2,17.21,17.00
S4-D1c-H1,CC(C)[S],3,CC(C)S,3,C=C[C](C)N,2,C=CC(C)N,2,9.26,9.20
S4-D1d-H1,CC(C)[S],3,CC(C)S,3,C=C[C](C)[N+](=O)[O-],2,C=CC(C)[N+](=O)[O-],2,19.58,19.30
S4-D1e-H1,CC(C)[S],3,CC(C)S,3,C=C[C](C)SC,2,C=CC(C)SC,2,14.01,13.70
S4-D1f-H1,CC(C)[S],3,CC(C)S,3,C=C[C](C)OC,2,C=CC(C)OC,2,12.63,12.70
S4-D1h-H1,CC(C)[S],3,CC(C)S,3,C=C[C](C)O,2,C=CC(C)O,2,12.41,12.70
S4-D1j-H1,CC(C)[S],3,CC(C)S,3,C=C[C](C)Cl,2,C=CC(C)Cl,2,17.91,18.00
S4-D1k-H1,CC(C)[S],3,CC(C)S,3,C=C[C](C)C(F)(F)F,2,C=CC(C)C(F)(F)F,2,19.71,19.60
S4-D1l-H1,CC(C)[S],3,CC(C)S,3,C=C[C](C)C(C)=O,2,C=CC(C)C(C)=O,2,15.18,15.30
S4-D1m-H1,CC(C)[S],3,CC(C)S,3,C=C[C](C)C(C)(C)C,2,C=CC(C)C(C)(C)C,2,16.17,16.40
S4-D1n-H1,CC(C)[S],3,CC(C)S,3,C=C[C](C)N(C)C,2,C=CC(C)N(C)C,2,9.81,9.90
S4-E1a-H1,CC(C)[S],3,CC(C)S,3,C#C[CH]C,2,C#CCC,2,18.63,18.60
S4-E1b-H1,CC(C)[S],3,CC(C)S,3,C#C[CH]C#N,2,C#CCC#N,2,21.35,21.00
S4-E1c-H1,CC(C)[S],3,CC(C)S,3,C#C[CH]N,2,C#CCN,2,13.36,13.20
S4-E1d-H1,CC(C)[S],3,CC(C)S,3,C#C[CH][N+](=O)[O-],2,C#CC[N+](=O)[O-],2,23.81,23.90
S4-E1e-H1,CC(C)[S],3,CC(C)S,3,C#C[CH]SC,2,C#CCSC,2,15.94,16.20
S4-E1f-H1,CC(C)[S],3,CC(C)S,3,C#C[CH]OC,2,C#CCOC,2,16.07,16.20
