reaction,DGdd_true,AR_smiles,AR_atom,AH_smiles,AH_atom,BR_smiles,BR_atom,BH_smiles,BH_atom
O5-A1e-H1,10.7,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,[CH2]SC,0,CSC,0
O5-A1f-H1,10.8,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,[CH2]OC,0,COC,0
O5-A1h-H1,8.2,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,[CH2]O,0,CO,0
O5-A1i-H1,14.9,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,[CH3],0,C,0
O5-A1j-H1,15.8,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,[CH2]Cl,0,CCl,0
O5-A1k-H1,19.3,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,[CH2]C(F)(F)F,0,CC(F)(F)F,0
O5-A1l-H1,16.8,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,[CH2]C(C)=O,0,CC(C)=O,0
O5-A1m-H1,14.7,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,[CH2]C(C)(C)C,0,CC(C)(C)C,0
O5-B1a-H1,11,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C[CH]CC,1,CCCC,1
O5-B1a-H3,14,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,[CH2]CCC,0,CCCC,0
O5-B1b-H1,16.3,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,CC[CH]C#N,2,CCCC#N,2
O5-B1b-H2,13.4,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C[CH]CC#N,1,CCCC#N,1
O5-B1b-H3,15,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,[CH2]CCC#N,0,CCCC#N,0
O5-B1c-H1,6,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,CC[CH]N,2,CCCN,2
O5-B1c-H2,10.6,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C[CH]CN,1,CCCN,1
O5-B1c-H3,14.3,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,[CH2]CCN,0,CCCN,0
O5-B1d-H1,18.9,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,CC[CH][N+](=O)[O-],2,CCC[N+](=O)[O-],2
O5-B1d-H2,13.6,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C[CH]C[N+](=O)[O-],1,CCC[N+](=O)[O-],1
O5-B1d-H3,15.3,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,[CH2]CC[N+](=O)[O-],0,CCC[N+](=O)[O-],0
O5-B1e-H1,9.1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,CC[CH]SC,2,CCCSC,2
O5-B1e-H2,12.3,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C[CH]CSC,1,CCCSC,1
O5-B1e-H3,14.4,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,[CH2]CCSC,0,CCCSC,0
O5-B1f-H1,9.2,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,CC[CH]OC,2,CCCOC,2
O5-B1f-H2,12.6,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C[CH]COC,1,CCCOC,1
O5-B1f-H3,14.3,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,[CH2]CCOC,0,CCCOC,0
O5-B1g-H1,11.1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,CC[C](OC)OC,2,CCC(OC)OC,2
O5-B1g-H2,14.7,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C[CH]C(OC)OC,1,CCC(OC)OC,1
O5-B1g-H3,14.7,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,[CH2]CC(OC)OC,0,CCC(OC)OC,0
O5-B1h-H1,6.7,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,CC[CH]O,2,CCCO,2
O5-B1h-H2,11.5,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C[CH]CO,1,CCCO,1
O5-B1h-H3,11.3,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,[CH2]CCO,0,CCCO,0
O5-B1j-H1,14.9,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,CC[CH]Cl,2,CCCCl,2
O5-B1j-H2,13.4,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C[CH]CCl,1,CCCCl,1
O5-B1j-H3,14.4,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,[CH2]CCCl,0,CCCCl,0
O5-B1k-H1,17.6,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,CC[CH]C(F)(F)F,2,CCCC(F)(F)F,2
O5-B1k-H2,12.7,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C[CH]CC(F)(F)F,1,CCCC(F)(F)F,1
O5-B1k-H3,14.5,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,[CH2]CCC(F)(F)F,0,CCCC(F)(F)F,0
O5-B1l-H1,13.6,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,CC[CH]C(C)=O,2,CCCC(C)=O,2
O5-B1l-H2,13.8,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C[CH]CC(C)=O,1,CCCC(C)=O,1
O5-B1l-H3,15.3,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,[CH2]CCC(C)=O,0,CCCC(C)=O,0
O5-B1m-H1,11.3,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,CC[CH]C(C)(C)C,2,CCCC(C)(C)C,2
O5-B1m-H2,12.1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C[CH]CC(C)(C)C,1,CCCC(C)(C)C,1
O5-B1m-H3,14.2,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,[CH2]CCC(C)(C)C,0,CCCC(C)(C)C,0
O5-B1n-H2,11.8,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C[CH]CN(C)C,1,CCCN(C)C,1
O5-B1n-H3,14.7,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,[CH2]CCN(C)C,0,CCCN(C)C,0
O5-B2a-H1,9.5,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C[C](C)C,1,CC(C)C,1
O5-B2a-H2,14.4,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,[CH2]C(C)C,0,CC(C)C,0
O5-B2b-H1,13.5,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C[C](C)C#N,1,CC(C)C#N,1
O5-B2b-H2,15.4,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,[CH2]C(C)C#N,0,CC(C)C#N,0
O5-B2c-H1,5.2,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C[C](C)N,1,CC(C)N,1
O5-B2c-H2,15.5,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,[CH2]C(C)N,0,CC(C)N,0
O5-B2d-H1,15.5,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C[C](C)[N+](=O)[O-],1,CC(C)[N+](=O)[O-],1
O5-B2d-H2,15.5,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,[CH2]C(C)[N+](=O)[O-],0,CC(C)[N+](=O)[O-],0
O5-B2e-H1,8.3,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,CS[C](C)C,2,CSC(C)C,2
O5-B2e-H2,14.9,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,[CH2]C(C)SC,0,CSC(C)C,3
O5-B2f-H1,8.1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,CO[C](C)C,2,COC(C)C,2
O5-B2f-H2,16,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,[CH2]C(C)OC,0,COC(C)C,3
O5-B2g-H2,16,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,[CH2]C(C)(OC)OC,0,COC(C)(C)OC,3
O5-B2h-H1,6.3,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C[C](C)O,1,CC(C)O,1
O5-B2h-H2,13.6,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,[CH2]C(C)O,0,CC(C)O,0
O5-B2j-H1,12.6,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C[C](C)Cl,1,CC(C)Cl,1
O5-B2j-H2,17.1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,[CH2]C(C)Cl,0,CC(C)Cl,0
O5-B2k-H1,14.4,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C[C](C)C(F)(F)F,1,CC(C)C(F)(F)F,1
O5-B2k-H2,16.5,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,[CH2]C(C)C(F)(F)F,0,CC(C)C(F)(F)F,0
O5-B2l-H1,11.2,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C[C](C)C(C)=O,1,CC(=O)C(C)C,3
O5-B2l-H2,15.1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,[CH2]C(C)C(C)=O,0,CC(=O)C(C)C,4
O5-B2m-H1,10.2,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C[C](C)C(C)(C)C,1,CC(C)C(C)(C)C,1
O5-B2m-H2,14,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,[CH2]C(C)C(C)(C)C,0,CC(C)C(C)(C)C,0
O5-B2n-H1,5.1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C[C](C)N(C)C,1,CC(C)N(C)C,1
O5-B2n-H2,13.8,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,[CH2]C(C)N(C)C,0,CC(C)N(C)C,0
O5-C1a-H1,10.3,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C=C[CH]C,2,C=CCC,2
O5-C1b-H1,13.7,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C=C[CH]C#N,2,C=CCC#N,2
O5-C1c-H1,8.3,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C=C[CH]N,2,C=CCN,2
O5-C1d-H1,16.4,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C=C[CH][N+](=O)[O-],2,C=CC[N+](=O)[O-],2
O5-C1e-H1,9.9,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C=C[CH]SC,2,C=CCSC,2
O5-C1f-H1,9,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C=C[CH]OC,2,C=CCOC,2
O5-C1g-H1,11.2,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,[CH2]C=C(OC)OC,0,CC=C(OC)OC,0
O5-C1h-H1,7.5,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C=C[CH]O,2,C=CCO,2
O5-C1i-H1,12.4,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,[CH2]C=C,0,C=CC,2
O5-C1j-H1,13.8,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C=C[CH]Cl,2,C=CCCl,2
O5-C1k-H1,14.7,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C=C[CH]C(F)(F)F,2,C=CCC(F)(F)F,2
O5-C1l-H1,12.1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C=C[CH]C(C)=O,2,C=CCC(C)=O,2
O5-C1m-H1,10,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C=C[CH]C(C)(C)C,2,C=CCC(C)(C)C,2
O5-D1a-H1,9.6,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C=C[C](C)C,2,C=CC(C)C,2
O5-D1b-H1,11.9,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C=C[C](C)C#N,2,C=CC(C)C#N,2
O5-D1c-H1,7.1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C=C[C](C)N,2,C=CC(C)N,2
O5-D1d-H1,15.8,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C=C[C](C)[N+](=O)[O-],2,C=CC(C)[N+](=O)[O-],2
O5-D1e-H1,8.3,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C=C[C](C)SC,2,C=CC(C)SC,2
O5-D1f-H1,7.7,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C=C[C](C)OC,2,C=CC(C)OC,2
O5-D1h-H1,7.6,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C=C[C](C)O,2,C=CC(C)O,2
O5-D1j-H1,12.1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C=C[C](C)Cl,2,C=CC(C)Cl,2
O5-D1k-H1,13.2,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C=C[C](C)C(F)(F)F,2,C=CC(C)C(F)(F)F,2
O5-D1l-H1,14.4,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C=C[C](C)C(C)=O,2,C=CC(C)C(C)=O,2
O5-D1m-H1,12,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C=C[C](C)C(C)(C)C,2,C=CC(C)C(C)(C)C,2
O5-D1n-H1,5.2,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C=C[C](C)N(C)C,2,C=CC(C)N(C)C,2
O5-E1a-H1,12.1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C#C[CH]C,2,C#CCC,2
O5-E1b-H1,15,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C#C[CH]C#N,2,C#CCC#N,2
O5-E1c-H1,9.3,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C#C[CH]N,2,C#CCN,2
O5-E1d-H1,17.6,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C#C[CH][N+](=O)[O-],2,C#CC[N+](=O)[O-],2
O5-E1e-H1,11.1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C#C[CH]SC,2,C#CCSC,2
O5-E1f-H1,11.3,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C#C[CH]OC,2,C#CCOC,2
O5-E1g-H1,11.9,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C#C[C](OC)OC,2,C#CC(OC)OC,2
O5-E1h-H1,8.3,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C#C[CH]O,2,C#CCO,2
O5-E1i-H1,13.1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C#C[CH2],2,C#CC,2
O5-E1j-H1,14.2,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C#C[CH]Cl,2,C#CCCl,2
O5-E1k-H1,15.6,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C#C[CH]C(F)(F)F,2,C#CCC(F)(F)F,2
O5-E1l-H1,14.2,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C#C[CH]C(C)=O,2,C#CCC(C)=O,2
O5-E1m-H1,12.5,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C#C[CH]C(C)(C)C,2,C#CCC(C)(C)C,2
O5-E1n-H1,7.9,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C#C[CH]N(C)C,2,C#CCN(C)C,2
O5-F1a-H1,10,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C[C](C)c1ccccc1,1,CC(C)c1ccccc1,1
O5-F1b-H1,13.3,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C[C](C#N)c1ccccc1,1,CC(C#N)c1ccccc1,1
O5-F1c-H1,5.9,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C[C](N)c1ccccc1,1,CC(N)c1ccccc1,1
O5-F1d-H1,16.3,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C[C](c1ccccc1)[N+](=O)[O-],1,CC(c1ccccc1)[N+](=O)[O-],1
O5-F1e-H1,9.3,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,CS[C](C)c1ccccc1,2,CSC(C)c1ccccc1,2
O5-F1f-H1,8.9,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,CO[C](C)c1ccccc1,2,COC(C)c1ccccc1,2
O5-F1h-H1,6.7,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C[C](O)c1ccccc1,1,CC(O)c1ccccc1,1
O5-F1j-H1,13.9,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C#C[C](C)Cl,2,C#CC(C)Cl,2
O5-F1k-H1,16.1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C#C[C](C)C(F)(F)F,2,C#CC(C)C(F)(F)F,2
O5-F1l-H1,12.6,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C#C[C](C)C(C)=O,2,C#CC(C)C(C)=O,2
O5-F1m-H1,13.9,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C[C](c1ccccc1)C(C)(C)C,1,CC(c1ccccc1)C(C)(C)C,1
O5-G1a-H1,11.3,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C[CH]c1ccccc1,1,CCc1ccccc1,1
O5-G1b-H1,14.8,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,N#C[CH]c1ccccc1,2,N#CCc1ccccc1,2
O5-G1c-H1,7.3,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,N[CH]c1ccccc1,1,NCc1ccccc1,1
O5-G1d-H1,18.7,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,O=[N+]([O-])[CH]c1ccccc1,3,O=[N+]([O-])Cc1ccccc1,3
O5-G1e-H1,10.6,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,CS[CH]c1ccccc1,2,CSCc1ccccc1,2
O5-G1f-H1,9.2,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,CO[CH]c1ccccc1,2,COCc1ccccc1,2
O5-G1g-H1,11,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,CO[C](OC)c1ccccc1,2,COC(OC)c1ccccc1,2
O5-G1h-H1,6.8,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,O[CH]c1ccccc1,1,OCc1ccccc1,1
O5-G1i-H1,13.7,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,[CH2]c1ccccc1,0,Cc1ccccc1,0
O5-G1j-H1,14.6,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,Cl[CH]c1ccccc1,1,ClCc1ccccc1,1
O5-G1k-H1,17.1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,FC(F)(F)[CH]c1ccccc1,4,FC(F)(F)Cc1ccccc1,4
O5-G1l-H1,15.6,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,CC(=O)[CH]c1ccccc1,3,CC(=O)Cc1ccccc1,3
O5-G1m-H1,13.7,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,CC(C)(C)[CH]c1ccccc1,4,CC(C)(C)Cc1ccccc1,4
O5-G1n-H1,5.4,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,CN(C)[CH]c1ccccc1,3,CN(C)Cc1ccccc1,3
O5-H1a-H1,10.5,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C#C[C](C)C,2,C#CC(C)C,2
O5-H1b-H1,12.9,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C#C[C](C)C#N,2,C#CC(C)C#N,2
O5-H1c-H1,7.9,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C#C[C](C)N,2,C#CC(C)N,2
O5-H1d-H1,14.6,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C#C[C](C)[N+](=O)[O-],2,C#CC(C)[N+](=O)[O-],2
O5-H1e-H1,8.7,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C#C[C](C)SC,2,C#CC(C)SC,2
O5-H1f-H1,10.6,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C#C[C](C)OC,2,C#CC(C)OC,2
O5-H1h-H1,7.9,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C#C[C](C)O,2,C#CC(C)O,2
O5-H1j-H1,12.6,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C[C](Cl)c1ccccc1,1,CC(Cl)c1ccccc1,1
O5-H1k-H1,13.6,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C[C](c1ccccc1)C(F)(F)F,1,CC(c1ccccc1)C(F)(F)F,1
O5-H1l-H1,12.3,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C[C](C(C)=O)c1ccccc1,1,CC(=O)C(C)c1ccccc1,3
O5-H1m-H1,11,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C#C[C](C)C(C)(C)C,2,C#CC(C)C(C)(C)C,2
O5-H1n-H1,7.3,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C#C[C](C)N(C)C,2,C#CC(C)N(C)C,2
O5-I1a-H1,7.8,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,CC[C]=O,2,CCC=O,2
O5-I1b-H1,10.7,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,N#CC[C]=O,3,N#CCC=O,3
O5-I1c-H1,6,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,NC[C]=O,2,NCC=O,2
O5-I1d-H1,11.1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,O=[C]C[N+](=O)[O-],1,O=CC[N+](=O)[O-],1
O5-I1e-H1,9.8,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,CSC[C]=O,3,CSCC=O,3
O5-I1f-H1,8.1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,COC[C]=O,3,COCC=O,3
O5-I1h-H1,5.1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,O=[C]CO,1,O=CCO,1
O5-I1j-H1,10.8,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,O=[C]CCl,1,O=CCCl,1
O5-I1k-H1,9.5,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,O=[C]CC(F)(F)F,1,O=CCC(F)(F)F,1
O5-I1l-H1,10.3,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,CC(=O)C[C]=O,4,CC(=O)CC=O,4
O5-I1m-H1,7.6,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,CC(C)(C)C[C]=O,5,CC(C)(C)CC=O,5
O5-I1n-H1,6.4,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,CN(C)C[C]=O,4,CN(C)CC=O,4
O5-J1a-H1,9.6,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,Cc1ccc([C]=O)cc1,5,Cc1ccc(C=O)cc1,5
O5-J1b-H1,10.2,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,N#Cc1ccc([C]=O)cc1,6,N#Cc1ccc(C=O)cc1,6
O5-J1c-H1,8.9,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,Nc1ccc([C]=O)cc1,5,Nc1ccc(C=O)cc1,5
O5-J1d-H1,10.5,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,O=[C]c1ccc([N+](=O)[O-])cc1,1,O=Cc1ccc([N+](=O)[O-])cc1,1
O5-J1e-H1,9.8,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,CSc1ccc([C]=O)cc1,6,CSc1ccc(C=O)cc1,6
O5-J1f-H1,9.4,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,COc1ccc([C]=O)cc1,6,COc1ccc(C=O)cc1,6
O5-J1h-H1,9.3,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,O=[C]c1ccc(O)cc1,1,O=Cc1ccc(O)cc1,1
O5-J1i-H1,9.5,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,O=[C]c1ccccc1,1,O=Cc1ccccc1,1
O5-J1j-H1,10.4,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,O=[C]c1ccc(Cl)cc1,1,O=Cc1ccc(Cl)cc1,1
O5-J1k-H1,11.2,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,O=[C]c1ccc(C(F)(F)F)cc1,1,O=Cc1ccc(C(F)(F)F)cc1,1
O5-J1l-H1,10.1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,CC(=O)c1ccc([C]=O)cc1,7,CC(=O)c1ccc(C=O)cc1,7
O5-J1m-H1,9.7,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,CC(C)(C)c1ccc([C]=O)cc1,8,CC(C)(C)c1ccc(C=O)cc1,8
O5-J1n-H1,9.6,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,CN(C)c1ccc([C]=O)cc1,7,CN(C)c1ccc(C=O)cc1,7
O5-SI1-H1,7.9,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C[C]=O,1,CC=O,1
O5-SI2-H1,8.4,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,CC(C)[C]=O,3,CC(C)C=O,3
O5-SI3-H1,8.2,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,CC(C)(C)[C]=O,4,CC(C)(C)C=O,4
O6-A1a-H1,11.8,[O]C(=O)c1ccccc1,0,O=C(O)c1ccccc1,2,[CH2]C,0,CC,0
O6-A1b-H1,16.4,[O]C(=O)c1ccccc1,0,O=C(O)c1ccccc1,2,[CH2]C#N,0,CC#N,0
O6-A1d-H1,18.7,[O]C(=O)c1ccccc1,0,O=C(O)c1ccccc1,2,[CH2][N+](=O)[O-],0,C[N+](=O)[O-],0
O6-A1e-H1,10.4,[O]C(=O)c1ccccc1,0,O=C(O)c1ccccc1,2,[CH2]SC,0,CSC,0
O6-A1f-H1,10.4,[O]C(=O)c1ccccc1,0,O=C(O)c1ccccc1,2,[CH2]OC,0,COC,0
O6-A1h-H1,12,[O]C(=O)c1ccccc1,0,O=C(O)c1ccccc1,2,[CH2]O,0,CO,0
O6-A1i-H1,11.5,[O]C(=O)c1ccccc1,0,O=C(O)c1ccccc1,2,[CH3],0,C,0
O6-A1j-H1,13.9,[O]C(=O)c1ccccc1,0,O=C(O)c1ccccc1,2,[CH2]Cl,0,CCl,0
O6-A1k-H1,17.2,[O]C(=O)c1ccccc1,0,O=C(O)c1ccccc1,2,[CH2]C(F)(F)F,0,CC(F)(F)F,0
O6-A1l-H1,15.7,[O]C(=O)c1ccccc1,0,O=C(O)c1ccccc1,2,[CH2]C(C)=O,0,CC(C)=O,0
O6-A1m-H1,13.5,[O]C(=O)c1ccccc1,0,O=C(O)c1ccccc1,2,[CH2]C(C)(C)C,0,CC(C)(C)C,0
O6-B1a-H1,10.3,[O]C(=O)c1ccccc1,0,O=C(O)c1ccccc1,2,C[CH]CC,1,CCCC,1
O6-B1a-H3,12.7,[O]C(=O)c1ccccc1,0,O=C(O)c1ccccc1,2,[CH2]CCC,0,CCCC,0
O6-B1b-H1,14.8,[O]C(=O)c1ccccc1,0,O=C(O)c1ccccc1,2,CC[CH]C#N,2,CCCC#N,2
